record_type,id,name,start_date,end_date,duration,status,project_id,is_critical,dependency_type,resource_type,role,skill_level,quantity,task_id,resource_id
ASSIGNMENT,,,,,,,,,,,,,,250,54
ASSIGNMENT,,,,,,,,,,,,,,250,98
ASSIGNMENT,,,,,,,,,,,,,,250,149
ASSIGNMENT,,,,,,,,,,,,,,251,84
ASSIGNMENT,,,,,,,,,,,,,,252,157
ASSIGNMENT,,,,,,,,,,,,,,252,221
ASSIGNMENT,,,,,,,,,,,,,,253,48
ASSIGNMENT,,,,,,,,,,,,,,253,141
ASSIGNMENT,,,,,,,,,,,,,,254,61
ASSIGNMENT,,,,,,,,,,,,,,254,69
ASSIGNMENT,,,,,,,,,,,,,,255,246
ASSIGNMENT,,,,,,,,,,,,,,255,157
ASSIGNMENT,,,,,,,,,,,,,,256,94
ASSIGNMENT,,,,,,,,,,,,,,256,48
ASSIGNMENT,,,,,,,,,,,,,,257,109
ASSIGNMENT,,,,,,,,,,,,,,257,54
ASSIGNMENT,,,,,,,,,,,,,,258,180
ASSIGNMENT,,,,,,,,,,,,,,258,193
ASSIGNMENT,,,,,,,,,,,,,,259,94
ASSIGNMENT,,,,,,,,,,,,,,259,219
ASSIGNMENT,,,,,,,,,,,,,,260,72
ASSIGNMENT,,,,,,,,,,,,,,260,116
ASSIGNMENT,,,,,,,,,,,,,,261,147
ASSIGNMENT,,,,,,,,,,,,,,262,148
ASSIGNMENT,,,,,,,,,,,,,,263,59
ASSIGNMENT,,,,,,,,,,,,,,263,209
ASSIGNMENT,,,,,,,,,,,,,,263,26
ASSIGNMENT,,,,,,,,,,,,,,264,70
ASSIGNMENT,,,,,,,,,,,,,,264,206
ASSIGNMENT,,,,,,,,,,,,,,264,61
ASSIGNMENT,,,,,,,,,,,,,,265,111
ASSIGNMENT,,,,,,,,,,,,,,265,220
ASSIGNMENT,,,,,,,,,,,,,,265,98
ASSIGNMENT,,,,,,,,,,,,,,266,38
ASSIGNMENT,,,,,,,,,,,,,,267,39
ASSIGNMENT,,,,,,,,,,,,,,267,122
ASSIGNMENT,,,,,,,,,,,,,,267,207
ASSIGNMENT,,,,,,,,,,,,,,268,46
ASSIGNMENT,,,,,,,,,,,,,,269,128
ASSIGNMENT,,,,,,,,,,,,,,269,35
ASSIGNMENT,,,,,,,,,,,,,,270,133
ASSIGNMENT,,,,,,,,,,,,,,270,137
ASSIGNMENT,,,,,,,,,,,,,,270,185
ASSIGNMENT,,,,,,,,,,,,,,271,202
ASSIGNMENT,,,,,,,,,,,,,,271,125
ASSIGNMENT,,,,,,,,,,,,,,272,65
ASSIGNMENT,,,,,,,,,,,,,,272,144
ASSIGNMENT,,,,,,,,,,,,,,273,13
ASSIGNMENT,,,,,,,,,,,,,,273,102
ASSIGNMENT,,,,,,,,,,,,,,273,26
ASSIGNMENT,,,,,,,,,,,,,,274,42
ASSIGNMENT,,,,,,,,,,,,,,274,16
ASSIGNMENT,,,,,,,,,,,,,,274,56
ASSIGNMENT,,,,,,,,,,,,,,275,122
ASSIGNMENT,,,,,,,,,,,,,,275,215
ASSIGNMENT,,,,,,,,,,,,,,276,25
ASSIGNMENT,,,,,,,,,,,,,,276,116
ASSIGNMENT,,,,,,,,,,,,,,276,191
ASSIGNMENT,,,,,,,,,,,,,,277,67
ASSIGNMENT,,,,,,,,,,,,,,277,93
ASSIGNMENT,,,,,,,,,,,,,,278,144
ASSIGNMENT,,,,,,,,,,,,,,278,143
ASSIGNMENT,,,,,,,,,,,,,,279,89
ASSIGNMENT,,,,,,,,,,,,,,279,6
ASSIGNMENT,,,,,,,,,,,,,,280,32
ASSIGNMENT,,,,,,,,,,,,,,280,90
ASSIGNMENT,,,,,,,,,,,,,,281,247
ASSIGNMENT,,,,,,,,,,,,,,281,156
ASSIGNMENT,,,,,,,,,,,,,,281,51
ASSIGNMENT,,,,,,,,,,,,,,282,148
ASSIGNMENT,,,,,,,,,,,,,,282,167
ASSIGNMENT,,,,,,,,,,,,,,282,138
ASSIGNMENT,,,,,,,,,,,,,,283,200
ASSIGNMENT,,,,,,,,,,,,,,284,91
ASSIGNMENT,,,,,,,,,,,,,,284,84
ASSIGNMENT,,,,,,,,,,,,,,285,131
ASSIGNMENT,,,,,,,,,,,,,,285,125
ASSIGNMENT,,,,,,,,,,,,,,285,199
ASSIGNMENT,,,,,,,,,,,,,,286,115
ASSIGNMENT,,,,,,,,,,,,,,286,228
ASSIGNMENT,,,,,,,,,,,,,,286,21
ASSIGNMENT,,,,,,,,,,,,,,287,158
ASSIGNMENT,,,,,,,,,,,,,,287,74
ASSIGNMENT,,,,,,,,,,,,,,288,162
ASSIGNMENT,,,,,,,,,,,,,,288,245
ASSIGNMENT,,,,,,,,,,,,,,289,223
ASSIGNMENT,,,,,,,,,,,,,,290,164
ASSIGNMENT,,,,,,,,,,,,,,291,108
ASSIGNMENT,,,,,,,,,,,,,,291,162
ASSIGNMENT,,,,,,,,,,,,,,292,147
ASSIGNMENT,,,,,,,,,,,,,,292,104
ASSIGNMENT,,,,,,,,,,,,,,292,218
ASSIGNMENT,,,,,,,,,,,,,,293,21
ASSIGNMENT,,,,,,,,,,,,,,294,88
ASSIGNMENT,,,,,,,,,,,,,,295,81
ASSIGNMENT,,,,,,,,,,,,,,296,168
ASSIGNMENT,,,,,,,,,,,,,,296,75
ASSIGNMENT,,,,,,,,,,,,,,297,69
ASSIGNMENT,,,,,,,,,,,,,,297,155
ASSIGNMENT,,,,,,,,,,,,,,297,166
ASSIGNMENT,,,,,,,,,,,,,,298,70
ASSIGNMENT,,,,,,,,,,,,,,298,228
ASSIGNMENT,,,,,,,,,,,,,,299,200
ASSIGNMENT,,,,,,,,,,,,,,299,221
ASSIGNMENT,,,,,,,,,,,,,,300,192
ASSIGNMENT,,,,,,,,,,,,,,300,151
ASSIGNMENT,,,,,,,,,,,,,,301,248
ASSIGNMENT,,,,,,,,,,,,,,301,116
ASSIGNMENT,,,,,,,,,,,,,,301,106
ASSIGNMENT,,,,,,,,,,,,,,302,48
ASSIGNMENT,,,,,,,,,,,,,,303,33
ASSIGNMENT,,,,,,,,,,,,,,304,61
ASSIGNMENT,,,,,,,,,,,,,,304,170
ASSIGNMENT,,,,,,,,,,,,,,304,65
ASSIGNMENT,,,,,,,,,,,,,,305,180
ASSIGNMENT,,,,,,,,,,,,,,305,192
ASSIGNMENT,,,,,,,,,,,,,,305,21
ASSIGNMENT,,,,,,,,,,,,,,306,43
ASSIGNMENT,,,,,,,,,,,,,,307,27
ASSIGNMENT,,,,,,,,,,,,,,307,25
ASSIGNMENT,,,,,,,,,,,,,,308,240
ASSIGNMENT,,,,,,,,,,,,,,309,141
ASSIGNMENT,,,,,,,,,,,,,,309,14
ASSIGNMENT,,,,,,,,,,,,,,310,198
ASSIGNMENT,,,,,,,,,,,,,,311,135
ASSIGNMENT,,,,,,,,,,,,,,311,196
ASSIGNMENT,,,,,,,,,,,,,,312,27
ASSIGNMENT,,,,,,,,,,,,,,313,159
ASSIGNMENT,,,,,,,,,,,,,,313,40
ASSIGNMENT,,,,,,,,,,,,,,314,168
ASSIGNMENT,,,,,,,,,,,,,,315,80
ASSIGNMENT,,,,,,,,,,,,,,315,59
ASSIGNMENT,,,,,,,,,,,,,,316,189
ASSIGNMENT,,,,,,,,,,,,,,317,114
ASSIGNMENT,,,,,,,,,,,,,,317,161
ASSIGNMENT,,,,,,,,,,,,,,318,34
ASSIGNMENT,,,,,,,,,,,,,,319,215
ASSIGNMENT,,,,,,,,,,,,,,319,44
ASSIGNMENT,,,,,,,,,,,,,,319,8
ASSIGNMENT,,,,,,,,,,,,,,320,170
ASSIGNMENT,,,,,,,,,,,,,,321,221
ASSIGNMENT,,,,,,,,,,,,,,321,235
ASSIGNMENT,,,,,,,,,,,,,,322,222
ASSIGNMENT,,,,,,,,,,,,,,322,122
ASSIGNMENT,,,,,,,,,,,,,,323,250
ASSIGNMENT,,,,,,,,,,,,,,323,223
ASSIGNMENT,,,,,,,,,,,,,,324,240
ASSIGNMENT,,,,,,,,,,,,,,324,70
ASSIGNMENT,,,,,,,,,,,,,,324,141
ASSIGNMENT,,,,,,,,,,,,,,325,35
ASSIGNMENT,,,,,,,,,,,,,,325,249
ASSIGNMENT,,,,,,,,,,,,,,326,139
ASSIGNMENT,,,,,,,,,,,,,,326,46
ASSIGNMENT,,,,,,,,,,,,,,326,152
ASSIGNMENT,,,,,,,,,,,,,,327,117
ASSIGNMENT,,,,,,,,,,,,,,327,162
ASSIGNMENT,,,,,,,,,,,,,,327,192
ASSIGNMENT,,,,,,,,,,,,,,328,225
ASSIGNMENT,,,,,,,,,,,,,,328,145
ASSIGNMENT,,,,,,,,,,,,,,328,112
ASSIGNMENT,,,,,,,,,,,,,,329,164
ASSIGNMENT,,,,,,,,,,,,,,329,137
ASSIGNMENT,,,,,,,,,,,,,,329,80
ASSIGNMENT,,,,,,,,,,,,,,330,124
ASSIGNMENT,,,,,,,,,,,,,,330,139
ASSIGNMENT,,,,,,,,,,,,,,331,207
ASSIGNMENT,,,,,,,,,,,,,,332,114
ASSIGNMENT,,,,,,,,,,,,,,333,94
ASSIGNMENT,,,,,,,,,,,,,,333,106
ASSIGNMENT,,,,,,,,,,,,,,334,40
ASSIGNMENT,,,,,,,,,,,,,,334,78
ASSIGNMENT,,,,,,,,,,,,,,335,1
ASSIGNMENT,,,,,,,,,,,,,,336,209
ASSIGNMENT,,,,,,,,,,,,,,336,195
ASSIGNMENT,,,,,,,,,,,,,,336,218
ASSIGNMENT,,,,,,,,,,,,,,337,89
ASSIGNMENT,,,,,,,,,,,,,,338,121
ASSIGNMENT,,,,,,,,,,,,,,338,137
ASSIGNMENT,,,,,,,,,,,,,,339,177
ASSIGNMENT,,,,,,,,,,,,,,340,243
ASSIGNMENT,,,,,,,,,,,,,,340,194
ASSIGNMENT,,,,,,,,,,,,,,341,77
ASSIGNMENT,,,,,,,,,,,,,,341,3
ASSIGNMENT,,,,,,,,,,,,,,342,205
ASSIGNMENT,,,,,,,,,,,,,,342,75
ASSIGNMENT,,,,,,,,,,,,,,343,60
ASSIGNMENT,,,,,,,,,,,,,,343,204
ASSIGNMENT,,,,,,,,,,,,,,343,2
ASSIGNMENT,,,,,,,,,,,,,,344,96
ASSIGNMENT,,,,,,,,,,,,,,344,49
ASSIGNMENT,,,,,,,,,,,,,,344,106
ASSIGNMENT,,,,,,,,,,,,,,345,112
ASSIGNMENT,,,,,,,,,,,,,,345,102
ASSIGNMENT,,,,,,,,,,,,,,345,64
ASSIGNMENT,,,,,,,,,,,,,,346,184
ASSIGNMENT,,,,,,,,,,,,,,347,166
ASSIGNMENT,,,,,,,,,,,,,,347,100
ASSIGNMENT,,,,,,,,,,,,,,347,213
ASSIGNMENT,,,,,,,,,,,,,,348,57
ASSIGNMENT,,,,,,,,,,,,,,348,68
ASSIGNMENT,,,,,,,,,,,,,,349,109
ASSIGNMENT,,,,,,,,,,,,,,350,62
ASSIGNMENT,,,,,,,,,,,,,,350,133
ASSIGNMENT,,,,,,,,,,,,,,350,196
ASSIGNMENT,,,,,,,,,,,,,,351,207
ASSIGNMENT,,,,,,,,,,,,,,351,178
ASSIGNMENT,,,,,,,,,,,,,,351,176
ASSIGNMENT,,,,,,,,,,,,,,352,73
ASSIGNMENT,,,,,,,,,,,,,,352,167
ASSIGNMENT,,,,,,,,,,,,,,353,137
ASSIGNMENT,,,,,,,,,,,,,,353,208
ASSIGNMENT,,,,,,,,,,,,,,353,69
ASSIGNMENT,,,,,,,,,,,,,,354,49
ASSIGNMENT,,,,,,,,,,,,,,354,219
ASSIGNMENT,,,,,,,,,,,,,,355,47
ASSIGNMENT,,,,,,,,,,,,,,356,75
ASSIGNMENT,,,,,,,,,,,,,,357,164
ASSIGNMENT,,,,,,,,,,,,,,358,159
ASSIGNMENT,,,,,,,,,,,,,,358,116
ASSIGNMENT,,,,,,,,,,,,,,359,180
ASSIGNMENT,,,,,,,,,,,,,,359,160
ASSIGNMENT,,,,,,,,,,,,,,360,49
ASSIGNMENT,,,,,,,,,,,,,,360,83
ASSIGNMENT,,,,,,,,,,,,,,361,39
ASSIGNMENT,,,,,,,,,,,,,,362,249
ASSIGNMENT,,,,,,,,,,,,,,363,6
ASSIGNMENT,,,,,,,,,,,,,,363,48
ASSIGNMENT,,,,,,,,,,,,,,363,249
ASSIGNMENT,,,,,,,,,,,,,,364,73
ASSIGNMENT,,,,,,,,,,,,,,365,33
ASSIGNMENT,,,,,,,,,,,,,,365,184
ASSIGNMENT,,,,,,,,,,,,,,366,187
ASSIGNMENT,,,,,,,,,,,,,,366,3
ASSIGNMENT,,,,,,,,,,,,,,367,24
ASSIGNMENT,,,,,,,,,,,,,,368,4
ASSIGNMENT,,,,,,,,,,,,,,369,56
ASSIGNMENT,,,,,,,,,,,,,,369,88
ASSIGNMENT,,,,,,,,,,,,,,370,80
ASSIGNMENT,,,,,,,,,,,,,,370,202
ASSIGNMENT,,,,,,,,,,,,,,371,96
ASSIGNMENT,,,,,,,,,,,,,,371,119
ASSIGNMENT,,,,,,,,,,,,,,372,203
ASSIGNMENT,,,,,,,,,,,,,,372,9
ASSIGNMENT,,,,,,,,,,,,,,372,85
ASSIGNMENT,,,,,,,,,,,,,,373,216
ASSIGNMENT,,,,,,,,,,,,,,374,15
ASSIGNMENT,,,,,,,,,,,,,,375,199
ASSIGNMENT,,,,,,,,,,,,,,375,101
ASSIGNMENT,,,,,,,,,,,,,,376,140
ASSIGNMENT,,,,,,,,,,,,,,377,47
ASSIGNMENT,,,,,,,,,,,,,,377,50
ASSIGNMENT,,,,,,,,,,,,,,378,210
ASSIGNMENT,,,,,,,,,,,,,,378,98
ASSIGNMENT,,,,,,,,,,,,,,379,32
ASSIGNMENT,,,,,,,,,,,,,,380,64
ASSIGNMENT,,,,,,,,,,,,,,380,99
ASSIGNMENT,,,,,,,,,,,,,,380,198
ASSIGNMENT,,,,,,,,,,,,,,381,64
ASSIGNMENT,,,,,,,,,,,,,,381,189
ASSIGNMENT,,,,,,,,,,,,,,382,51
ASSIGNMENT,,,,,,,,,,,,,,383,189
ASSIGNMENT,,,,,,,,,,,,,,383,198
ASSIGNMENT,,,,,,,,,,,,,,384,134
ASSIGNMENT,,,,,,,,,,,,,,385,54
ASSIGNMENT,,,,,,,,,,,,,,385,122
ASSIGNMENT,,,,,,,,,,,,,,385,100
ASSIGNMENT,,,,,,,,,,,,,,386,247
ASSIGNMENT,,,,,,,,,,,,,,386,80
ASSIGNMENT,,,,,,,,,,,,,,386,240
ASSIGNMENT,,,,,,,,,,,,,,387,41
ASSIGNMENT,,,,,,,,,,,,,,387,162
ASSIGNMENT,,,,,,,,,,,,,,388,11
ASSIGNMENT,,,,,,,,,,,,,,388,191
ASSIGNMENT,,,,,,,,,,,,,,388,240
ASSIGNMENT,,,,,,,,,,,,,,389,134
ASSIGNMENT,,,,,,,,,,,,,,389,32
ASSIGNMENT,,,,,,,,,,,,,,389,65
ASSIGNMENT,,,,,,,,,,,,,,390,164
ASSIGNMENT,,,,,,,,,,,,,,390,77
ASSIGNMENT,,,,,,,,,,,,,,391,93
ASSIGNMENT,,,,,,,,,,,,,,392,222
ASSIGNMENT,,,,,,,,,,,,,,393,56
ASSIGNMENT,,,,,,,,,,,,,,393,250
ASSIGNMENT,,,,,,,,,,,,,,393,29
ASSIGNMENT,,,,,,,,,,,,,,394,163
ASSIGNMENT,,,,,,,,,,,,,,395,84
ASSIGNMENT,,,,,,,,,,,,,,395,4
ASSIGNMENT,,,,,,,,,,,,,,396,204
ASSIGNMENT,,,,,,,,,,,,,,397,150
ASSIGNMENT,,,,,,,,,,,,,,397,31
ASSIGNMENT,,,,,,,,,,,,,,398,203
ASSIGNMENT,,,,,,,,,,,,,,398,63
ASSIGNMENT,,,,,,,,,,,,,,399,249
ASSIGNMENT,,,,,,,,,,,,,,400,149
ASSIGNMENT,,,,,,,,,,,,,,401,122
ASSIGNMENT,,,,,,,,,,,,,,401,177
ASSIGNMENT,,,,,,,,,,,,,,401,153
ASSIGNMENT,,,,,,,,,,,,,,402,96
ASSIGNMENT,,,,,,,,,,,,,,403,64
ASSIGNMENT,,,,,,,,,,,,,,404,128
ASSIGNMENT,,,,,,,,,,,,,,405,176
ASSIGNMENT,,,,,,,,,,,,,,406,87
ASSIGNMENT,,,,,,,,,,,,,,406,239
ASSIGNMENT,,,,,,,,,,,,,,406,249
ASSIGNMENT,,,,,,,,,,,,,,407,16
ASSIGNMENT,,,,,,,,,,,,,,407,92
ASSIGNMENT,,,,,,,,,,,,,,407,166
ASSIGNMENT,,,,,,,,,,,,,,408,180
ASSIGNMENT,,,,,,,,,,,,,,409,203
ASSIGNMENT,,,,,,,,,,,,,,409,28
ASSIGNMENT,,,,,,,,,,,,,,409,33
ASSIGNMENT,,,,,,,,,,,,,,410,60
ASSIGNMENT,,,,,,,,,,,,,,410,82
ASSIGNMENT,,,,,,,,,,,,,,411,202
ASSIGNMENT,,,,,,,,,,,,,,411,166
ASSIGNMENT,,,,,,,,,,,,,,411,194
ASSIGNMENT,,,,,,,,,,,,,,412,207
ASSIGNMENT,,,,,,,,,,,,,,412,229
ASSIGNMENT,,,,,,,,,,,,,,413,188
ASSIGNMENT,,,,,,,,,,,,,,413,50
ASSIGNMENT,,,,,,,,,,,,,,414,177
ASSIGNMENT,,,,,,,,,,,,,,415,92
ASSIGNMENT,,,,,,,,,,,,,,415,186
ASSIGNMENT,,,,,,,,,,,,,,416,65
ASSIGNMENT,,,,,,,,,,,,,,417,125
ASSIGNMENT,,,,,,,,,,,,,,418,113
ASSIGNMENT,,,,,,,,,,,,,,418,144
ASSIGNMENT,,,,,,,,,,,,,,418,76
ASSIGNMENT,,,,,,,,,,,,,,419,179
ASSIGNMENT,,,,,,,,,,,,,,419,126
ASSIGNMENT,,,,,,,,,,,,,,419,49
ASSIGNMENT,,,,,,,,,,,,,,420,48
ASSIGNMENT,,,,,,,,,,,,,,420,140
ASSIGNMENT,,,,,,,,,,,,,,420,90
ASSIGNMENT,,,,,,,,,,,,,,421,188
ASSIGNMENT,,,,,,,,,,,,,,421,120
ASSIGNMENT,,,,,,,,,,,,,,422,223
ASSIGNMENT,,,,,,,,,,,,,,422,213
ASSIGNMENT,,,,,,,,,,,,,,423,235
ASSIGNMENT,,,,,,,,,,,,,,423,221
ASSIGNMENT,,,,,,,,,,,,,,423,142
ASSIGNMENT,,,,,,,,,,,,,,424,18
ASSIGNMENT,,,,,,,,,,,,,,425,40
ASSIGNMENT,,,,,,,,,,,,,,425,116
ASSIGNMENT,,,,,,,,,,,,,,425,76
ASSIGNMENT,,,,,,,,,,,,,,426,139
ASSIGNMENT,,,,,,,,,,,,,,426,94
ASSIGNMENT,,,,,,,,,,,,,,427,1
ASSIGNMENT,,,,,,,,,,,,,,427,199
ASSIGNMENT,,,,,,,,,,,,,,428,130
ASSIGNMENT,,,,,,,,,,,,,,428,98
ASSIGNMENT,,,,,,,,,,,,,,428,188
ASSIGNMENT,,,,,,,,,,,,,,429,227
ASSIGNMENT,,,,,,,,,,,,,,430,159
ASSIGNMENT,,,,,,,,,,,,,,431,199
ASSIGNMENT,,,,,,,,,,,,,,431,159
ASSIGNMENT,,,,,,,,,,,,,,432,83
ASSIGNMENT,,,,,,,,,,,,,,433,17
ASSIGNMENT,,,,,,,,,,,,,,433,169
ASSIGNMENT,,,,,,,,,,,,,,433,248
ASSIGNMENT,,,,,,,,,,,,,,434,210
ASSIGNMENT,,,,,,,,,,,,,,434,100
ASSIGNMENT,,,,,,,,,,,,,,434,49
ASSIGNMENT,,,,,,,,,,,,,,435,175
ASSIGNMENT,,,,,,,,,,,,,,435,128
ASSIGNMENT,,,,,,,,,,,,,,435,197
ASSIGNMENT,,,,,,,,,,,,,,436,40
ASSIGNMENT,,,,,,,,,,,,,,436,157
ASSIGNMENT,,,,,,,,,,,,,,436,73
ASSIGNMENT,,,,,,,,,,,,,,437,105
ASSIGNMENT,,,,,,,,,,,,,,437,165
ASSIGNMENT,,,,,,,,,,,,,,438,29
ASSIGNMENT,,,,,,,,,,,,,,438,25
ASSIGNMENT,,,,,,,,,,,,,,439,169
ASSIGNMENT,,,,,,,,,,,,,,439,18
ASSIGNMENT,,,,,,,,,,,,,,439,12
ASSIGNMENT,,,,,,,,,,,,,,440,46
ASSIGNMENT,,,,,,,,,,,,,,441,52
ASSIGNMENT,,,,,,,,,,,,,,442,125
ASSIGNMENT,,,,,,,,,,,,,,443,26
ASSIGNMENT,,,,,,,,,,,,,,444,147
ASSIGNMENT,,,,,,,,,,,,,,445,215
ASSIGNMENT,,,,,,,,,,,,,,445,100
ASSIGNMENT,,,,,,,,,,,,,,445,169
ASSIGNMENT,,,,,,,,,,,,,,446,135
ASSIGNMENT,,,,,,,,,,,,,,446,160
ASSIGNMENT,,,,,,,,,,,,,,447,152
ASSIGNMENT,,,,,,,,,,,,,,447,66
ASSIGNMENT,,,,,,,,,,,,,,447,13
ASSIGNMENT,,,,,,,,,,,,,,448,57
ASSIGNMENT,,,,,,,,,,,,,,448,156
ASSIGNMENT,,,,,,,,,,,,,,449,19
ASSIGNMENT,,,,,,,,,,,,,,449,4
ASSIGNMENT,,,,,,,,,,,,,,449,239
ASSIGNMENT,,,,,,,,,,,,,,450,168
ASSIGNMENT,,,,,,,,,,,,,,451,238
ASSIGNMENT,,,,,,,,,,,,,,451,228
ASSIGNMENT,,,,,,,,,,,,,,452,120
ASSIGNMENT,,,,,,,,,,,,,,453,16
ASSIGNMENT,,,,,,,,,,,,,,453,93
ASSIGNMENT,,,,,,,,,,,,,,453,143
ASSIGNMENT,,,,,,,,,,,,,,454,241
ASSIGNMENT,,,,,,,,,,,,,,454,228
ASSIGNMENT,,,,,,,,,,,,,,454,107
ASSIGNMENT,,,,,,,,,,,,,,455,204
ASSIGNMENT,,,,,,,,,,,,,,455,182
ASSIGNMENT,,,,,,,,,,,,,,456,211
ASSIGNMENT,,,,,,,,,,,,,,457,69
ASSIGNMENT,,,,,,,,,,,,,,457,136
ASSIGNMENT,,,,,,,,,,,,,,457,11
ASSIGNMENT,,,,,,,,,,,,,,458,19
ASSIGNMENT,,,,,,,,,,,,,,458,214
ASSIGNMENT,,,,,,,,,,,,,,458,78
ASSIGNMENT,,,,,,,,,,,,,,459,242
ASSIGNMENT,,,,,,,,,,,,,,460,246
ASSIGNMENT,,,,,,,,,,,,,,461,25
ASSIGNMENT,,,,,,,,,,,,,,461,26
ASSIGNMENT,,,,,,,,,,,,,,461,186
ASSIGNMENT,,,,,,,,,,,,,,462,137
ASSIGNMENT,,,,,,,,,,,,,,463,49
ASSIGNMENT,,,,,,,,,,,,,,463,50
ASSIGNMENT,,,,,,,,,,,,,,464,169
ASSIGNMENT,,,,,,,,,,,,,,464,64
ASSIGNMENT,,,,,,,,,,,,,,464,146
ASSIGNMENT,,,,,,,,,,,,,,465,243
ASSIGNMENT,,,,,,,,,,,,,,465,46
ASSIGNMENT,,,,,,,,,,,,,,465,143
ASSIGNMENT,,,,,,,,,,,,,,466,143
ASSIGNMENT,,,,,,,,,,,,,,466,107
ASSIGNMENT,,,,,,,,,,,,,,466,192
ASSIGNMENT,,,,,,,,,,,,,,467,197
ASSIGNMENT,,,,,,,,,,,,,,468,148
ASSIGNMENT,,,,,,,,,,,,,,468,92
ASSIGNMENT,,,,,,,,,,,,,,468,173
ASSIGNMENT,,,,,,,,,,,,,,469,180
ASSIGNMENT,,,,,,,,,,,,,,469,171
ASSIGNMENT,,,,,,,,,,,,,,470,227
ASSIGNMENT,,,,,,,,,,,,,,470,27
ASSIGNMENT,,,,,,,,,,,,,,471,203
ASSIGNMENT,,,,,,,,,,,,,,472,141
ASSIGNMENT,,,,,,,,,,,,,,473,130
ASSIGNMENT,,,,,,,,,,,,,,473,87
ASSIGNMENT,,,,,,,,,,,,,,474,41
ASSIGNMENT,,,,,,,,,,,,,,474,137
ASSIGNMENT,,,,,,,,,,,,,,474,154
ASSIGNMENT,,,,,,,,,,,,,,475,239
ASSIGNMENT,,,,,,,,,,,,,,475,91
ASSIGNMENT,,,,,,,,,,,,,,476,141
ASSIGNMENT,,,,,,,,,,,,,,476,84
ASSIGNMENT,,,,,,,,,,,,,,477,106
ASSIGNMENT,,,,,,,,,,,,,,477,196
ASSIGNMENT,,,,,,,,,,,,,,478,111
ASSIGNMENT,,,,,,,,,,,,,,478,212
ASSIGNMENT,,,,,,,,,,,,,,478,186
ASSIGNMENT,,,,,,,,,,,,,,479,156
ASSIGNMENT,,,,,,,,,,,,,,479,62
ASSIGNMENT,,,,,,,,,,,,,,480,140
ASSIGNMENT,,,,,,,,,,,,,,480,55
ASSIGNMENT,,,,,,,,,,,,,,480,97
ASSIGNMENT,,,,,,,,,,,,,,481,238
ASSIGNMENT,,,,,,,,,,,,,,481,191
ASSIGNMENT,,,,,,,,,,,,,,481,66
ASSIGNMENT,,,,,,,,,,,,,,482,247
ASSIGNMENT,,,,,,,,,,,,,,482,116
ASSIGNMENT,,,,,,,,,,,,,,483,246
ASSIGNMENT,,,,,,,,,,,,,,483,102
ASSIGNMENT,,,,,,,,,,,,,,484,186
ASSIGNMENT,,,,,,,,,,,,,,485,73
ASSIGNMENT,,,,,,,,,,,,,,486,5
ASSIGNMENT,,,,,,,,,,,,,,486,133
ASSIGNMENT,,,,,,,,,,,,,,486,35
ASSIGNMENT,,,,,,,,,,,,,,487,2
ASSIGNMENT,,,,,,,,,,,,,,487,77
ASSIGNMENT,,,,,,,,,,,,,,488,55
ASSIGNMENT,,,,,,,,,,,,,,489,6
ASSIGNMENT,,,,,,,,,,,,,,489,198
ASSIGNMENT,,,,,,,,,,,,,,490,211
ASSIGNMENT,,,,,,,,,,,,,,490,71
ASSIGNMENT,,,,,,,,,,,,,,490,236
ASSIGNMENT,,,,,,,,,,,,,,491,131
ASSIGNMENT,,,,,,,,,,,,,,491,143
ASSIGNMENT,,,,,,,,,,,,,,491,147
ASSIGNMENT,,,,,,,,,,,,,,492,40
ASSIGNMENT,,,,,,,,,,,,,,492,25
ASSIGNMENT,,,,,,,,,,,,,,492,10
ASSIGNMENT,,,,,,,,,,,,,,493,92
ASSIGNMENT,,,,,,,,,,,,,,493,40
ASSIGNMENT,,,,,,,,,,,,,,494,68
ASSIGNMENT,,,,,,,,,,,,,,495,228
ASSIGNMENT,,,,,,,,,,,,,,495,150
ASSIGNMENT,,,,,,,,,,,,,,496,60
ASSIGNMENT,,,,,,,,,,,,,,497,208
ASSIGNMENT,,,,,,,,,,,,,,497,77
ASSIGNMENT,,,,,,,,,,,,,,498,147
ASSIGNMENT,,,,,,,,,,,,,,499,146
ASSIGNMENT,,,,,,,,,,,,,,499,235
ASSIGNMENT,,,,,,,,,,,,,,500,188
ASSIGNMENT,,,,,,,,,,,,,,501,186
ASSIGNMENT,,,,,,,,,,,,,,502,203
ASSIGNMENT,,,,,,,,,,,,,,502,124
ASSIGNMENT,,,,,,,,,,,,,,503,125
ASSIGNMENT,,,,,,,,,,,,,,504,180
ASSIGNMENT,,,,,,,,,,,,,,504,148
ASSIGNMENT,,,,,,,,,,,,,,504,210
ASSIGNMENT,,,,,,,,,,,,,,505,153
ASSIGNMENT,,,,,,,,,,,,,,506,77
ASSIGNMENT,,,,,,,,,,,,,,506,10
ASSIGNMENT,,,,,,,,,,,,,,506,188
ASSIGNMENT,,,,,,,,,,,,,,507,98
ASSIGNMENT,,,,,,,,,,,,,,507,21
ASSIGNMENT,,,,,,,,,,,,,,507,200
ASSIGNMENT,,,,,,,,,,,,,,508,236
ASSIGNMENT,,,,,,,,,,,,,,509,90
ASSIGNMENT,,,,,,,,,,,,,,509,226
ASSIGNMENT,,,,,,,,,,,,,,510,107
ASSIGNMENT,,,,,,,,,,,,,,510,239
